ID,iTree Common Name,iTree Botantical Name,iTree#,iTree Text,DBH,Address,CONDITION,MAINTPRIM,DEFECT,OHUTIL,SEWERVENT,WATERGAS,GSLENGTH,GSWIDTH,NOTES,Planted Date,Site Usage,Quadrant,Management Designation,In the CEJA?,LATITUDE,LONGITUDE,Native or Cultivated,Native Locale,Size Category,Shape or Form,Height (ft),Spread (ft),Growth Rate,Invasiveness,Wildlife,Leaf Description,Fall Color,Bark Color and Texture,Flower Description,Flower Color,Flower Fragrance,"Fruit, Nut, and Seed Descriptions",Plant Care,"Disease, Pests, and Problems",Shape or Form,OPAL Overall,OPAL F,OPAL M,CARE-S Allergy Potential,CARE-S Pollen Transport Mechanisms,CARE-S Pollen Production Amounts,Drough Resistance,Salt Tolerance,Bare Root Transplanting ,Required Soil Volumet,Invasiveness,Soil Preference,Light Exposure,Family (English),Family (Botanic),Suggested Frequency of Planting,Size Category,Native or Cultivated
10173,London planetree,Platanus x hybrida,4563,PLAC,12,901 BUCHANAN AVE,Good,Routine Prune,Broken and/or hanging branches,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04381001,-76.32115158,Non-native,Hybrid origin (P. occidentalis � P. orientalis),Large,"Broad, rounded crown",70-100,50-70,Fast,Little,Provides habitat and food for various bird species,"Leaves are alternate, simple, 5-9 inches long, palmately lobed with 3-5 lobes; medium to dark green; yellow-brown fall color",Yellow,"Mottled bark with patches of white, gray, and green; exfoliates to reveal creamy inner bark",Inconspicuous; small greenish flowers in clusters,Green,Not Fragrant,"Spherical fruit clusters (1 inch diameter) composed of multiple achenes, persisting into winter",Not Fragrant,Susceptible to anthracnose and powdery mildew; resistant cultivars like EXCLAMATION!� are available,"Broad, rounded crown",No Data,No Data,No Data,4,Primarily Wind Pollination,High Pollen Production,High,Poor,Easy,50,Little,"Prefers moist, well-drained soils; tolerates urban conditions and pollution",Full sun,Plane,Platanaceae,Moderately,Large,Non-native
10174,Flowering dogwood,Cornus florida,2573,COFL,9,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04407869,-76.32353446,Non-native,Hybrid (C. florida � C. kousa),Small,"Multi-stemmed, round form",15-25,15-25,Moderate,None,Attracts birds and insect pollinators,"Opposite, simple leaves; characteristics intermediate between parents",Purple,Not specified,Four white or pink bracts with true flowers clustered at the center,Pink,Not Fragrant,Clusters of bright red fruit ripen in fall,Not Fragrant,Resistant to dogwood borer and anthracnose; may be difficult to find in nurseries,"Multi-stemmed, round form",5,0,0,0,Insect Pollination and Wind Pollination,Medium Pollen Production,Poor,Poor,Difficult,50,None,"Acidic, moist, well-drained soil",Full sun to partial shade,Dogwood,Cornaceae,Sparingly,Small,Non-native
10179,Callery pear,Pyrus calleryana,4810,PYCA,11,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04390335,-76.32125497,Non-native,0,Medium,0,30-50,20-30,0,Medium,0,0,"Red, Orange, Yellow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moderate,Somewhat tolerant,Medium,50,Medium,0,0,0,0,Sparingly,Medium,Non-native
10181,Flowering dogwood,Cornus florida,2573,COFL,11,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04410926,-76.3234767,Non-native,Hybrid (C. florida � C. kousa),Small,"Multi-stemmed, round form",15-25,15-25,Moderate,None,Attracts birds and insect pollinators,"Opposite, simple leaves; characteristics intermediate between parents",Purple,Not specified,Four white or pink bracts with true flowers clustered at the center,Pink,Not Fragrant,Clusters of bright red fruit ripen in fall,Not Fragrant,Resistant to dogwood borer and anthracnose; may be difficult to find in nurseries,"Multi-stemmed, round form",5,0,0,0,Insect Pollination and Wind Pollination,Medium Pollen Production,Poor,Poor,Difficult,50,None,"Acidic, moist, well-drained soil",Full sun to partial shade,Dogwood,Cornaceae,Sparingly,Small,Non-native
10182,Norway spruce,Picea abies,4416,PIAB,24,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04441845,-76.32263071,Non-native,0,Large,0,60-100,25-40,0,Low,0,0,No significant change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Somewhat tolerant,Medium,50,Low,0,0,0,0,Sparingly,Large,Non-native
10183,Sugar maple,Acer saccharum,1680,ACSA2,22,901 BUCHANAN AVE,Fair,Prune,Weakly attached branches and codominant stems,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04512688,-76.32101348,nativar,Eastern North America,Large,"Dense, rounded crown",45-50,6-10,Medium,Little,Provides habitat and food for various bird species; source of maple syrup,"Leaves are opposite, simple, 3-6 inches long, with 5 lobes; dark green above, paler below; brilliant yellow to burnt-orange fall color","Yellow, Red","Gray-brown bark, becoming deeply furrowed with age",Inconspicuous; small greenish-yellow flowers in clusters,Green-Yellow,Not Fragrant,"Paired winged samaras, maturing in late summer",Not Fragrant,"Susceptible to leaf scorch, tar spot, and verticillium wilt; sensitive to road salt","Dense, rounded crown",0,1,10,1,Primarily Wind Pollination,Reduced Pollen Production,Moderate,Poor,Easy,30,Little,"Prefers moist, well-drained soils; intolerant of compacted soils and pollution",Full sun to partial shade,Soapberry,Sapindaceae,Sparingly,Large,nativar
10184,Black tupelo,Nyssa sylvatica,4248,NYSY,6,901 BUCHANAN AVE,Good,Routine Prune,Weakly attached branches and codominant stems,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04527208,-76.32165379,nativar,Eastern United States,Large,"Pyramidal when young, becoming more irregular with age",40-50,20-30,Slow to medium,Little,Provides habitat and food for birds and pollinators; berries attract wildlife,"Alternate, simple leaves, 3-6 inches long; glossy dark green in summer, turning bright scarlet in fall",Red,Gray bark becoming furrowed with age,Inconspicuous greenish-white flowers in spring,Green,Not Fragrant,"Small, dark blue drupes, maturing in late summer to fall",Not Fragrant,Generally free of serious pests and diseases; monitor for leaf spot and scale insects,"Pyramidal when young, becoming more irregular with age",0,1,9,No Data,No Data,No Data,High,Tolerant,Difficult,50,Little,"Prefers moist, well-drained, acidic soils; tolerates wet soils",Full sun to partial shade,Nyssaceae,Nyssaceae,Moderately,Large,nativar
10189,Ginkgo,Ginkgo biloba,3452,GIBI,55,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.0439896,-76.32106173,Non-native,China,Large,"Pyramidal when young, becoming broad and spreading with age",40-60,20-30,Slow to medium,Little,Provides habitat for various bird species; seeds consumed by wildlife,"Leaves are fan-shaped, 2-3 inches wide, often with a central notch; bright green, turning vibrant yellow in fall",Yellow,"Light gray to brown bark, becoming furrowed with age","Inconspicuous; male trees produce catkins, female trees produce ovules",Inconspicuous,Not Fragrant,Fleshy seeds with a strong odor on female trees; often avoided in landscape plantings,Not Fragrant,Generally free of serious pests and diseases; resistant to air pollution,"Pyramidal when young, becoming broad and spreading with age",0,2,7,2,Primarily Wind Pollination,Medium Pollen Production,High,Tolerant,Difficult,50,Little,"Prefers moist, well-drained soils; tolerates poor soils and urban conditions",Full sun,Ginkgo,Ginkgoaceae,Moderately,Large,Non-native
10191,Silver maple,Acer saccharinum,1679,ACSA1,48,901 BUCHANAN AVE,Fair,Prune,Missing or decayed wood,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04500734,-76.32105698,Native to North America,Eastern North America,Large,"Open, spreading crown",60-100,40-60,Fast,Medium,Provides habitat and food for various bird species,"Leaves are opposite, simple, 5-lobed, deeply cut, 6-8 inches long; green above, silvery-white beneath; yellow to brown fall color",Yellow,"Gray bark, smooth when young, becoming shaggy with age",Inconspicuous; small greenish-yellow flowers in clusters,Green-Yellow,Not Fragrant,"Paired winged samaras, maturing in late spring",Not Fragrant,Brittle wood prone to storm damage; susceptible to leaf chlorosis in high pH soils,"Open, spreading crown",0,1,9,2,Primarily Wind Pollination,Medium Pollen Production,Low,Tolerant,Medium,30,Medium,"Prefers moist, well-drained soils; tolerates wet soils",Full sun,Soapberry,Sapindaceae,Frequently,Large,Native to North America
10192,Sawtooth oak,Quercus acutissima,4821,QUAC,11,901 BUCHANAN AVE,Good,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04531356,-76.32175718,Non-native,0,Medium,0,40-60,40-60,0,Medium,0,0,"Yellow, Brown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Somewhat tolerant,Medium,50,Medium,0,0,Beech,Fagaceae,Sparingly,Medium,Non-native
10193,Flowering dogwood,Cornus florida,2573,COFL,12,901 BUCHANAN AVE,Fair,Prune,Cracks,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04407432,-76.32344747,Non-native,Hybrid (C. florida � C. kousa),Small,"Multi-stemmed, round form",15-25,15-25,Moderate,None,Attracts birds and insect pollinators,"Opposite, simple leaves; characteristics intermediate between parents",Purple,Not specified,Four white or pink bracts with true flowers clustered at the center,Pink,Not Fragrant,Clusters of bright red fruit ripen in fall,Not Fragrant,Resistant to dogwood borer and anthracnose; may be difficult to find in nurseries,"Multi-stemmed, round form",5,0,0,0,Insect Pollination and Wind Pollination,Medium Pollen Production,Poor,Poor,Difficult,50,None,"Acidic, moist, well-drained soil",Full sun to partial shade,Dogwood,Cornaceae,Sparingly,Small,Non-native
10194,Norway spruce,Picea abies,4416,PIAB,28,901 BUCHANAN AVE,Good,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04441038,-76.32251029,Non-native,0,Large,0,60-100,25-40,0,Low,0,0,No significant change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Somewhat tolerant,Medium,50,Low,0,0,0,0,Sparingly,Large,Non-native
10197,Japanese flowering cherry,Prunus serrulata,4727,PRSE2,11,901 BUCHANAN AVE,Good,Routine Prune,Tree architecture,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04489052,-76.32107266,Non-native,0,Small,0,15-25,15-25,0,Low,0,0,"Yellow, Orange, Red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Not tolerant,Medium,50,Low,0,0,Rose,Rosaceae,Sparingly,Small,Non-native
10200,Green ash,Fraxinus pennsylvanica,3394,FRPE,36,901 BUCHANAN AVE,Poor,Prune,Missing or decayed wood,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04413534,-76.32108883,Native to North America,0,Large,0,50-80,40-50,0,Medium,0,0,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moderate,Tolerant,High,50,Medium,0,0,0,0,Frequently,Large,Native to North America
10203,Flowering dogwood,Cornus florida,2573,COFL,11,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04411417,-76.32341681,Non-native,Hybrid (C. florida � C. kousa),Small,"Multi-stemmed, round form",15-25,15-25,Moderate,None,Attracts birds and insect pollinators,"Opposite, simple leaves; characteristics intermediate between parents",Purple,Not specified,Four white or pink bracts with true flowers clustered at the center,Pink,Not Fragrant,Clusters of bright red fruit ripen in fall,Not Fragrant,Resistant to dogwood borer and anthracnose; may be difficult to find in nurseries,"Multi-stemmed, round form",5,0,0,0,Insect Pollination and Wind Pollination,Medium Pollen Production,Poor,Poor,Difficult,50,None,"Acidic, moist, well-drained soil",Full sun to partial shade,Dogwood,Cornaceae,Sparingly,Small,Non-native
10204,Sawtooth oak,Quercus acutissima,4821,QUAC,8,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04523987,-76.3217636,Non-native,0,Medium,0,40-60,40-60,0,Medium,0,0,"Yellow, Brown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Somewhat tolerant,Medium,50,Medium,0,0,Beech,Fagaceae,Sparingly,Medium,Non-native
10208,Pagoda tree,Styphnolobium japonicum,15088,STJA9,20,901 BUCHANAN AVE,Poor,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.0448414,-76.32124807,Non-native,0,Large,0,50-75,50-75,0,Medium,0,0,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Somewhat tolerant,Medium,50,Medium,0,0,0,0,Sparingly,Large,Non-native
10210,Ginkgo,Ginkgo biloba,3452,GIBI,32,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04415991,-76.32100754,Non-native,China,Large,"Pyramidal when young, becoming broad and spreading with age",40-60,20-30,Slow to medium,Little,Provides habitat for various bird species; seeds consumed by wildlife,"Leaves are fan-shaped, 2-3 inches wide, often with a central notch; bright green, turning vibrant yellow in fall",Yellow,"Light gray to brown bark, becoming furrowed with age","Inconspicuous; male trees produce catkins, female trees produce ovules",Inconspicuous,Not Fragrant,Fleshy seeds with a strong odor on female trees; often avoided in landscape plantings,Not Fragrant,Generally free of serious pests and diseases; resistant to air pollution,"Pyramidal when young, becoming broad and spreading with age",0,2,7,2,Primarily Wind Pollination,Medium Pollen Production,High,Tolerant,Difficult,50,Little,"Prefers moist, well-drained soils; tolerates poor soils and urban conditions",Full sun,Ginkgo,Ginkgoaceae,Moderately,Large,Non-native
10211,Honeylocust,Gleditsia triacanthos,3456,GLTR,9,901 BUCHANAN AVE,Good,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04517109,-76.32175861,nativar,Central and Eastern United States,Large,"Open, spreading crown",50-70,35-50,Fast,Little,Provides habitat and food for various bird species and mammals,"Leaves are pinnately or bipinnately compound, small leaflets 0.5-1.5 inches long; bright green, turning yellow in fall",Yellow,"Gray-brown bark, developing long, narrow plates; some varieties have thorns",Inconspicuous; greenish-yellow flowers in late spring,Green-Yellow,Not Fragrant,"Flat, dark brown seed pods, 6-18 inches long, maturing in late summer",Not Fragrant,"Susceptible to canker, leaf spot, and webworm; resistant cultivars are available","Open, spreading crown",4,1,7,Further investigations are needed,Insect Pollination and Wind Pollination,Medium Pollen Production,High,Tolerant,Easy,50,Little,"Prefers moist, well-drained soils; tolerates poor soils and urban conditions",Full sun,Legume,Fabaceae,Moderately,Large,nativar
10212,Eastern hemlock,Tsuga canadensis,5895,TSCA,26,901 BUCHANAN AVE,Poor,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.0443689,-76.32240642,Native to North America,0,Large,0,60-80,30-40,0,Low,0,0,No significant change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Not tolerant,Medium,50,Low,0,0,0,0,Frequently,Large,Native to North America
10213,Baldcypress,Taxodium distichum,5794,TADI,10,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04521367,-76.32170014,0,"Southeastern United States, extending into southern Illinois",0,Pyramidal,0,0,Moderate,0,"Provides habitat for birds, small mammals, and water birds","Soft, feathery needles that turn russet-red in autumn before falling; one of the few conifers that loses its needles in winter",0,"Fibrous, reddish-brown bark",Inconspicuous male and female flowers on the same tree,Inconspicuous,Not Fragrant,"Small, round cones that stay on the branches into winter",Not Fragrant,"Susceptible to twig blight, spider mites, gall-forming mites, and cypress moths",Pyramidal,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0,0,"Prefers acidic, wet soils; tolerates clay, dry sites, occasional flooding, and wet sites",Full sun to partial shade,Cypress,Cupressaceae,0,0,0
10214,Flowering dogwood,Cornus florida,2573,COFL,9,901 BUCHANAN AVE,Poor,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04409015,-76.32338757,Non-native,Hybrid (C. florida � C. kousa),Small,"Multi-stemmed, round form",15-25,15-25,Moderate,None,Attracts birds and insect pollinators,"Opposite, simple leaves; characteristics intermediate between parents",Purple,Not specified,Four white or pink bracts with true flowers clustered at the center,Pink,Not Fragrant,Clusters of bright red fruit ripen in fall,Not Fragrant,Resistant to dogwood borer and anthracnose; may be difficult to find in nurseries,"Multi-stemmed, round form",5,0,0,0,Insect Pollination and Wind Pollination,Medium Pollen Production,Poor,Poor,Difficult,50,None,"Acidic, moist, well-drained soil",Full sun to partial shade,Dogwood,Cornaceae,Sparingly,Small,Non-native
10216,Norway maple,Acer platanoides,1676,ACPL,20,901 BUCHANAN AVE,Fair,Prune,Broken and/or hanging branches,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04380308,-76.32264275,Non-native,"Europe, Western Asia",Medium,"Broad, rounded crown",40-60,35-50,Fast,High,Provides habitat and food for various bird species,"Leaves are opposite, simple, 4-7 inches long, 5-lobed; dark green; yellow fall color",Yellow,"Gray-brown bark, becoming furrowed with age",Inconspicuous; small yellow-green flowers in clusters,Green-Yellow,Not Fragrant,"Paired winged samaras, maturing in late summer",Not Fragrant,Susceptible to tar spot and leaf scorch; shallow roots can disrupt pavements,"Broad, rounded crown",8,0,0,1,Insect Pollination w/ little to no Wind Pollination,Medium Pollen Production,Moderate,Somewhat tolerant,Medium,30,High,"Prefers moist, well-drained soils; tolerates poor soils and urban conditions",Full sun to partial shade,Soapberry,Sapindaceae,Sparingly,Medium,Non-native
10217,Sugar maple,Acer saccharum,1680,ACSA2,33,901 BUCHANAN AVE,Poor,Prune,Missing or decayed wood,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04529804,-76.32211243,nativar,Eastern North America,Large,"Dense, rounded crown",45-50,6-10,Medium,Little,Provides habitat and food for various bird species; source of maple syrup,"Leaves are opposite, simple, 3-6 inches long, with 5 lobes; dark green above, paler below; brilliant yellow to burnt-orange fall color","Yellow, Red","Gray-brown bark, becoming deeply furrowed with age",Inconspicuous; small greenish-yellow flowers in clusters,Green-Yellow,Not Fragrant,"Paired winged samaras, maturing in late summer",Not Fragrant,"Susceptible to leaf scorch, tar spot, and verticillium wilt; sensitive to road salt","Dense, rounded crown",0,1,10,1,Primarily Wind Pollination,Reduced Pollen Production,Moderate,Poor,Easy,30,Little,"Prefers moist, well-drained soils; intolerant of compacted soils and pollution",Full sun to partial shade,Soapberry,Sapindaceae,Sparingly,Large,nativar
10218,Northern red oak,Quercus rubra,4970,QURU,36,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04539508,-76.32209722,0,Eastern and Central North America,0,Rounded to broad-spreading crown,0,0,Fast,0,Acorns are a valuable food source for wildlife,"5-9 inches long; 7-11 lobes with bristle tips; dark green above, pale below",0,Dark brown to black; shallowly furrowed with flat ridges,Male flowers in catkins; female flowers are small and inconspicuous,Inconspicuous,Not Fragrant,"Acorns, 3/4 - 1 inch long; cap covers about one-fourth of the nut",Not Fragrant,Susceptible to oak wilt and other diseases; monitor for pests,Rounded to broad-spreading crown,8,0,0,2,Primarily Wind Pollination,Medium Pollen Production,0,0,0,0,0,"Prefers moist, well-drained soils; adaptable to various soil types",Full sun (6 hrs direct light daily),Beech,Fagaceae,0,0,0
10219,Norway spruce,Picea abies,4416,PIAB,21,901 BUCHANAN AVE,Poor,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04547659,-76.32205666,Non-native,0,Large,0,60-100,25-40,0,Low,0,0,No significant change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Somewhat tolerant,Medium,50,Low,0,0,0,0,Sparingly,Large,Non-native
